0	0	1	1	cmp	EPPC_FORMAT_X	EPPC_SUBFORMAT_NONE	false
798	798	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
799	799	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
800	800	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
801	801	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
802	802	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
803	803	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
804	804	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
805	805	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
806	806	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
807	807	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
808	808	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
809	809	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
810	810	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
811	811	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
812	812	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
813	813	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
814	814	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
815	815	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
816	816	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
817	817	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
818	818	1	1	rac	EPPC_FORMAT_UNKNOWN	false	EPPC_POWER|EPPC_PRIV
819	819	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
820	820	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
821	821	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
822	822	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
823	823	1	1	lfqux	EPPC_FORMAT_UNKNOWN	false	EPPC_POWER2
824	824	1	1	srawi	EPPC_FORMAT_X	false	false
825	825	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
826	826	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
827	827	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
828	828	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
829	829	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
830	830	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
831	831	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
832	832	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
833	833	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
834	834	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
835	835	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
836	836	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
837	837	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
838	838	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
839	839	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
840	840	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
841	841	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
842	842	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
843	843	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
844	844	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
845	845	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
846	846	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
847	847	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
848	848	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
849	849	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
850	850	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
851	851	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
852	852	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
853	853	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
854	854	1	1	eieio	EPPC_FORMAT_X	false	false
855	855	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
856	856	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
857	857	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
858	858	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
859	859	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
860	860	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
861	861	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
862	862	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
863	863	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
864	864	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
865	865	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
866	866	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
867	867	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
868	868	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
869	869	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
870	870	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
871	871	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
872	872	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
873	873	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
874	874	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
875	875	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
876	876	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
877	877	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
878	878	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
879	879	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
880	880	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
881	881	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
882	882	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
883	883	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
884	884	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
885	885	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
886	886	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
887	887	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
888	888	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
889	889	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
890	890	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
891	891	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
892	892	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
893	893	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
894	894	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
895	895	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
896	896	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
897	897	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
898	898	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
899	899	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
900	900	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
901	901	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
902	902	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
903	903	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
904	904	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
905	905	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
906	906	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
907	907	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
908	908	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
909	909	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
910	910	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
911	911	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
912	912	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
913	913	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
914	914	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
915	915	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
916	916	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
917	917	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
918	918	1	1	sthbrx	EPPC_FORMAT_X	false	false
919	919	1	1	stfqx	EPPC_FORMAT_UNKNOWN	false	EPPC_POWER2
920	920	1	1	sraq	EPPC_FORMAT_UNKNOWN	false	EPPC_POWER
921	921	1	1	srea	EPPC_FORMAT_UNKNOWN	false	EPPC_POWER
922	922	1	1	extsh	EPPC_FORMAT_X	false	false
923	923	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
924	924	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
925	925	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
926	926	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
927	927	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
928	928	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
929	929	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
930	930	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
931	931	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
932	932	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
933	933	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
934	934	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
935	935	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
936	936	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
937	937	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
938	938	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
939	939	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
940	940	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
941	941	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
942	942	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
943	943	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
944	944	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
945	945	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
946	946	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
947	947	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
948	948	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
949	949	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
950	950	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
951	951	1	1	stfqux	EPPC_FORMAT_UNKNOWN	false	EPPC_POWER2
952	952	1	1	sraiq	EPPC_FORMAT_UNKNOWN	false	EPPC_POWER
953	953	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
954	954	1	1	extsb	EPPC_FORMAT_X	false	false
955	955	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
956	956	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
957	957	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
958	958	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
959	959	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
960	960	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
961	961	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
962	962	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
963	963	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
964	964	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
965	965	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
966	966	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
967	967	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
968	968	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
969	969	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
970	970	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
971	971	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
972	972	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
973	973	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
974	974	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
975	975	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
976	976	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
977	977	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
978	978	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
979	979	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
980	980	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
981	981	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
982	982	1	1	icbi	EPPC_FORMAT_X	false	false
983	983	1	1	stfiwx	EPPC_FORMAT_X	false	false
984	984	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
985	985	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
986	986	1	1	extsw	EPPC_FORMAT_X	false	EPPC_64ONLY
987	987	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
988	988	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
989	989	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
990	990	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
991	991	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
992	992	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
993	993	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
994	994	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
995	995	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
996	996	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
997	997	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
998	998	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
999	999	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1000	1000	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1001	1001	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1002	1002	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1003	1003	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1004	1004	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1005	1005	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1006	1006	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1007	1007	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1008	1008	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1009	1009	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1010	1010	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1011	1011	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1012	1012	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1013	1013	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1014	1014	1	1	dcbz	EPPC_FORMAT_X	false	false
1015	1015	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1016	1016	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1017	1017	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1018	1018	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1019	1019	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1020	1020	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1021	1021	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1022	1022	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
1023	1023	1	1	illegal	EPPC_FORMAT_UNKNOWN	false	false
